doco;dcto;nb_pf;nb_pf_ibstkt_m;sqalph;SDADDJ;SDTRDJ;SDNXTR;error_type
27001285;CA;18;17;SUDMILK;;;;ITEM_IS_OBSOLETE
27001286;CA;30;24;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001287;CA;11;4;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001288;CA;13;7;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001289;CA;7;2;ARMES COM;;;;ITEM_IS_OBSOLETE
27001290;CA;18;14;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001291;CA;13;10;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001292;CA;6;0;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001293;CA;18;15;SUDMILK;;;;ITEM_IS_OBSOLETE
27001294;CA;4;0;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001295;CA;29;19;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001296;CA;28;5;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001297;CA;27;23;ARMES COM;;;;ITEM_IS_OBSOLETE
27001298;CA;6;1;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001299;CA;24;15;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001300;CA;4;3;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001301;CA;22;2;SUDMILK;;;;ITEM_IS_OBSOLETE
27001302;CA;19;14;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001303;CA;9;8;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001304;CA;13;4;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001305;CA;21;13;ARMES COM;;;;ITEM_IS_OBSOLETE
27001306;CA;17;4;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001307;CA;9;7;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001308;CA;30;12;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001309;CA;10;0;SUDMILK;;;;ITEM_IS_OBSOLETE
27001310;CA;7;0;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001311;CA;3;0;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001312;CA;15;5;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001313;CA;27;9;ARMES COM;;;;ITEM_IS_OBSOLETE
27001314;CA;20;4;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001315;CA;24;21;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001316;CA;11;7;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001317;CA;26;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001318;CA;12;8;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001319;CA;24;23;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001320;CA;21;16;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001321;CA;6;4;ARMES COM;;;;ITEM_IS_OBSOLETE
27001322;CA;4;0;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001323;CA;13;6;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001324;CA;10;1;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001325;CA;30;24;SUDMILK;;;;ITEM_IS_OBSOLETE
27001326;CA;24;21;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001327;CA;30;17;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001328;CA;20;14;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001329;CA;10;6;ARMES COM;;;;ITEM_IS_OBSOLETE
27001330;CA;15;7;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001331;CA;15;6;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001332;CA;11;3;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001333;CA;22;11;SUDMILK;;;;ITEM_IS_OBSOLETE
27001334;CA;8;3;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001335;CA;21;2;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001336;CA;18;7;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001337;CA;2;0;ARMES COM;;;;ITEM_IS_OBSOLETE
27001338;CA;23;8;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001339;CA;26;25;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001340;CA;25;18;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001341;CA;30;24;SUDMILK;;;;ITEM_IS_OBSOLETE
27001342;CA;21;14;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001343;CA;14;0;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001344;CA;25;13;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001345;CA;18;14;ARMES COM;;;;ITEM_IS_OBSOLETE
27001346;CA;9;0;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001347;CA;18;10;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001348;CA;24;18;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001349;CA;11;4;SUDMILK;;;;ITEM_IS_OBSOLETE
27001350;CA;28;27;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001351;CA;10;2;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001352;CA;23;18;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001353;CA;6;2;ARMES COM;;;;ITEM_IS_OBSOLETE
27001354;CA;4;1;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001355;CA;28;23;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001356;CA;10;9;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001357;CA;25;19;SUDMILK;;;;ITEM_IS_OBSOLETE
27001358;CA;26;25;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001359;CA;29;17;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001360;CA;17;10;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001361;CA;3;1;ARMES COM;;;;ITEM_IS_OBSOLETE
27001362;CA;7;4;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001363;CA;16;4;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001364;CA;29;24;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001365;CA;14;6;SUDMILK;;;;ITEM_IS_OBSOLETE
27001366;CA;7;1;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001367;CA;7;5;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001368;CA;15;11;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001369;CA;27;16;ARMES COM;;;;ITEM_IS_OBSOLETE
27001370;CA;4;0;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001371;CA;20;16;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001372;CA;23;19;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001373;CA;20;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001374;CA;30;7;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001375;CA;9;6;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001376;CA;21;19;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001377;CA;25;7;ARMES COM;;;;ITEM_IS_OBSOLETE
27001378;CA;12;10;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001379;CA;15;0;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001380;CA;23;4;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001381;CA;22;6;SUDMILK;;;;ITEM_IS_OBSOLETE
27001382;CA;28;18;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001383;CA;13;7;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001384;CA;25;19;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001385;CA;15;2;ARMES COM;;;;ITEM_IS_OBSOLETE
27001386;CA;26;3;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001387;CA;5;1;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001388;CA;15;10;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001389;CA;12;0;SUDMILK;;;;ITEM_IS_OBSOLETE
27001390;CA;15;4;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001391;CA;28;12;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001392;CA;6;5;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001393;CA;25;4;ARMES COM;;;;ITEM_IS_OBSOLETE
27001394;CA;23;3;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001395;CA;7;0;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001396;CA;10;7;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001397;CA;11;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001398;CA;4;2;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001399;CA;23;15;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001400;CA;21;2;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001401;CA;2;1;ARMES COM;;;;ITEM_IS_OBSOLETE
27001402;CA;9;1;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001403;CA;4;3;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001404;CA;20;0;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001405;CA;3;0;SUDMILK;;;;ITEM_IS_OBSOLETE
27001406;CA;25;18;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001407;CA;7;5;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001408;CA;23;20;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001409;CA;13;9;ARMES COM;;;;ITEM_IS_OBSOLETE
27001410;CA;7;3;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001411;CA;18;4;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001412;CA;3;2;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001413;CA;8;2;SUDMILK;;;;ITEM_IS_OBSOLETE
27001414;CA;7;2;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001415;CA;22;9;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001416;CA;22;20;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001417;CA;17;4;ARMES COM;;;;ITEM_IS_OBSOLETE
27001418;CA;14;8;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001419;CA;17;10;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001420;CA;25;6;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001421;CA;13;4;SUDMILK;;;;ITEM_IS_OBSOLETE
27001422;CA;4;1;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001423;CA;20;7;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001424;CA;24;9;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001425;CA;12;4;ARMES COM;;;;ITEM_IS_OBSOLETE
27001426;CA;21;0;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001427;CA;17;0;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001428;CA;15;12;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001429;CA;11;9;SUDMILK;;;;ITEM_IS_OBSOLETE
27001430;CA;6;4;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001431;CA;27;21;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001432;CA;21;13;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001433;CA;28;22;ARMES COM;;;;ITEM_IS_OBSOLETE
27001434;CA;13;1;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001435;CA;15;7;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001436;CA;25;12;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001437;CA;5;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001438;CA;21;9;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001439;CA;16;11;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001440;CA;29;16;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001441;CA;29;14;ARMES COM;;;;ITEM_IS_OBSOLETE
27001442;CA;23;15;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001443;CA;22;7;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001444;CA;18;5;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001445;CA;14;7;SUDMILK;;;;ITEM_IS_OBSOLETE
27001446;CA;27;22;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001447;CA;4;3;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001448;CA;24;7;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001449;CA;19;5;ARMES COM;;;;ITEM_IS_OBSOLETE
27001450;CA;13;5;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001451;CA;11;1;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001452;CA;8;6;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001453;CA;6;5;SUDMILK;;;;ITEM_IS_OBSOLETE
27001454;CA;16;2;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001455;CA;21;11;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001456;CA;25;18;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001457;CA;19;0;ARMES COM;;;;ITEM_IS_OBSOLETE
27001458;CA;10;2;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001459;CA;30;3;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001460;CA;9;2;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001461;CA;3;0;SUDMILK;;;;ITEM_IS_OBSOLETE
27001462;CA;6;1;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001463;CA;29;0;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001464;CA;24;11;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001465;CA;23;11;ARMES COM;;;;ITEM_IS_OBSOLETE
27001466;CA;13;0;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001467;CA;16;11;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001468;CA;2;0;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001469;CA;2;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001470;CA;17;10;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001471;CA;23;8;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001472;CA;5;2;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001473;CA;3;0;ARMES COM;;;;ITEM_IS_OBSOLETE
27001474;CA;26;21;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001475;CA;8;3;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001476;CA;6;2;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001477;CA;6;4;SUDMILK;;;;ITEM_IS_OBSOLETE
27001478;CA;10;9;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001479;CA;22;7;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001480;CA;16;7;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001481;CA;28;7;ARMES COM;;;;ITEM_IS_OBSOLETE
27001482;CA;23;5;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001483;CA;13;2;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001484;CA;26;7;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001485;CA;12;11;SUDMILK;;;;ITEM_IS_OBSOLETE
27001486;CA;22;12;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001487;CA;14;11;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001488;CA;4;0;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001489;CA;28;2;ARMES COM;;;;ITEM_IS_OBSOLETE
27001490;CA;6;1;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001491;CA;2;1;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001492;CA;4;2;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001493;CA;23;18;SUDMILK;;;;ITEM_IS_OBSOLETE
27001494;CA;17;9;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001495;CA;9;1;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001496;CA;5;2;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001497;CA;23;16;ARMES COM;;;;ITEM_IS_OBSOLETE
27001498;CA;25;6;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001499;CA;11;9;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001500;CA;17;2;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001501;CA;25;4;SUDMILK;;;;ITEM_IS_OBSOLETE
27001502;CA;29;25;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001503;CA;14;9;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001504;CA;19;12;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001505;CA;9;0;ARMES COM;;;;ITEM_IS_OBSOLETE
27001506;CA;21;19;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001507;CA;14;1;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001508;CA;15;1;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001509;CA;5;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001510;CA;15;8;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001511;CA;20;9;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001512;CA;17;7;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001513;CA;19;18;ARMES COM;;;;ITEM_IS_OBSOLETE
27001514;CA;19;2;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001515;CA;15;5;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001516;CA;5;4;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001517;CA;20;5;SUDMILK;;;;ITEM_IS_OBSOLETE
27001518;CA;29;4;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001519;CA;12;7;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001520;CA;6;4;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001521;CA;17;1;ARMES COM;;;;ITEM_IS_OBSOLETE
27001522;CA;14;2;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001523;CA;5;0;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001524;CA;30;0;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001525;CA;20;1;SUDMILK;;;;ITEM_IS_OBSOLETE
27001526;CA;25;22;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001527;CA;17;8;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001528;CA;25;14;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001529;CA;4;0;ARMES COM;;;;ITEM_IS_OBSOLETE
27001530;CA;11;0;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001531;CA;11;6;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001532;CA;13;5;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001533;CA;20;5;SUDMILK;;;;ITEM_IS_OBSOLETE
27001534;CA;13;12;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001535;CA;26;2;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001536;CA;30;18;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001537;CA;24;14;ARMES COM;;;;ITEM_IS_OBSOLETE
27001538;CA;22;5;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001539;CA;3;0;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001540;CA;25;0;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001541;CA;17;15;SUDMILK;;;;ITEM_IS_OBSOLETE
27001542;CA;10;1;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001543;CA;25;2;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001544;CA;23;4;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001545;CA;17;5;ARMES COM;;;;ITEM_IS_OBSOLETE
27001546;CA;4;3;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001547;CA;22;6;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001548;CA;11;8;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001549;CA;29;20;SUDMILK;;;;ITEM_IS_OBSOLETE
27001550;CA;14;9;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001551;CA;27;3;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001552;CA;4;0;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001553;CA;13;10;ARMES COM;;;;ITEM_IS_OBSOLETE
27001554;CA;18;4;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
27001555;CA;11;7;STE AL AKREM DE COMM ET DISTRI EN GROS;;;;ITEM_IS_OBSOLETE
27001556;CA;22;10;STE BECHIR ETTAIEB DE COMMERCE;;;;ITEM_IS_OBSOLETE
27001557;CA;13;10;SUDMILK;;;;ITEM_IS_OBSOLETE
27001558;CA;12;8;STE HEDI JELASSI DISTRIBUTION NORD;;;;ITEM_IS_OBSOLETE
27001559;CA;14;4;SOCIETE IDEAL DISTRIBUTION SFAX;;;;ITEM_IS_OBSOLETE
27001560;CA;30;26;SOCIETE EL HOUDA DISTRIBUTION;;;;ITEM_IS_OBSOLETE
27001561;CA;16;11;ARMES COM;;;;ITEM_IS_OBSOLETE
27001562;CA;23;19;SOCIETE TAHA DISTRIBUTION DE SUD;;;;ITEM_IS_OBSOLETE
